/computer/programming_language/influenced_by	[0.04116921771021313, -0.005107172086396347, -4.3852490148494755e-05, 0.0007018067920547692, -0.04178731624110611, -0.2994376807205809, 0.00520510523761162, -7.331500384770875e-06, -0.04106632394564918, -0.005067151514372242, -0.005077675625766455, -0.005173874496115234, -0.299481676113338, 0.04104150953806221, 1.910748996506536e-05, -0.0007742872123381522, -0.005230325638199081, -0.2582100875285005, 0.29938493751038786, -7.392252508787512e-05, -8.102164326175202e-05, 0.04114983080600143, 0.04633491255727574, 0.0008245487644802161, 7.9472990954702e-05, 0.2993625819326368, 0.0008141337957200012, -1.9433618360222085e-05, 0.040422161819746026, 0.0007325782556188241, -0.0007616535713214406, 0.29495635224692, -0.2942086703784629, 3.284948599431313e-05, -0.30447582552445907, -0.046240224107454764, 0.2942929074446177, 0.3353406674583684, -4.4726325494402703e-05, 0.005155835862566208, 0.041113652141999295, 0.04118951042783838, 0.0007440451738522141, -4.789489529637163e-05, -6.363157629168138e-05, -0.0006746589153291015, -0.03599132487924558, -0.30013010636738097, -8.276815077339799e-05, 0.005126112541949851]
/base/folklore/mythology/mythical_creatures	[-0.03079369528269349, 0.22503981692880537, 0.21001533196275532, -0.007075811452755592, 0.018549831925492533, -0.018449787840262594, 0.004206498092857735, -0.030114562455783766, 0.009221804498926033, -0.21679359757288424, -0.030354411643310847, 0.007976005193278153, -0.002169826930430012, 0.002575537976756869, 0.23295519888047075, 0.22915970209062098, -0.009012430647874476, 0.020743627728202686, 0.21755008391702324, 0.005929466183081239, -0.030057475946569243, 0.2506313102216274, -0.005504992871060916, 0.00018080702556285975, 0.008827033757758796, 0.002511245337088529, -0.20974968728488605, 0.02623541925952677, 0.030440544506384355, 0.21703078388715974, 0.026496760009559823, 0.23337213733886733, -0.017612015714942073, 0.012597470880487259, -0.016636053804825513, -0.23682906629385886, -0.2522467320298844, -0.016985561582881642, -0.007544454252455991, 0.011306483522059298, 0.23486534164058123, -0.24931653136840026, -0.2245809206400517, 0.0004613451900511285, 0.2326693840359641, 0.014598631790099884, -0.027301090805694036, -0.2222967831750353, -0.20656704444417323, -0.2287412612816184]
/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_open_times/time_zone	[0.2651033971521047, -4.972310196944068e-11, -0.004916892659458102, -0.0048977865789874096, -0.2652893677574451, 0.26510174699458544, -8.816393085290739e-05, -0.26583853592005835, -0.036410898354779675, -0.0006370004608387408, -0.004896467629491087, -0.03642239854290786, -0.004905392795103827, -1.2987949631157562e-06, -0.2651911697838758, -0.005465893797247367, 0.0006473886110224961, 1.0201019491478011e-05, -0.0006484746836119004, 0.265201416655616, -0.03585316266598528, 0.03641217462601283, 0.26518988802655535, 0.036410898721121, -0.0006470143985310992, 0.0049946680289126, 0.0006459027350932524, -0.26454401136256905, -0.2657501991407342, 3.670985281726384e-10, 0.03642237606240287, 0.03641236180473981, 0.004983148016424115, -1.2959954938246688e-06, 0.04131756742678427, -0.0006471789990903819, -0.004906691603150189, -0.036401763160141674, 0.0007351582242934799, -0.27064669237404343, 1.1497114424926301e-05, 0.036422378394690536, 0.2602857970945233, 0.22868973665072811, 1.020101957387183e-05, -0.2651031874921313, 0.0049065044658796264, -0.0006370000946815514, -0.29668645174252967, 0.03706955157665236]
/cvg/game_character/games./cvg/game_performance/game	[-0.24359959064280112, -0.02941647424273656, 0.02998102071291887, -0.2766869688101309, -0.0031021851444932714, -1.2857692536297e-06, 4.322452025022668e-06, 0.2704964049745025, 0.026375429825747403, 0.02948445150055252, -0.0030269218780927683, 6.538542870878551e-06, 0.032579382302532905, -0.003096670732305065, 4.894646733191611e-06, -0.0031056114316253005, 0.27359275754431467, -0.029919644256788544, -7.12077110023494e-06, -0.2767633465877609, 0.003035848303193999, 0.02941186300336443, -0.003093724994416501, 0.0005028879269486638, 0.026455290198489998, -0.003600119939200905, 3.432397476129675e-06, -0.2441145340701864, -0.02998712222710162, -0.02638599239595319, -0.0005107348609585036, 0.003091893105528339, 0.029485920812978832, 0.0031773885644056535, 0.026391672024806256, 0.028972686063217463, 0.29997504090815114, -0.2441685388816795, 0.27048270042331696, -0.00043266761796778244, 0.27675765062681207, 0.2735856043746557, -4.6572146637096734e-06, -0.029478153206401306, -0.27048388680140245, -0.029485287003617196, 0.2441081927588525, 0.24366825980475065, 0.029491136955607962, 0.003168419947158328]
/education/field_of_study/students_majoring./education/education/minor	[0.00616019918937981, -0.03935499484032485, 1.673053616427231e-05, 0.24716428247625566, 0.03937275460323264, 0.24716490187847015, 0.25330732989739213, -0.006161857761961817, -0.00013107792317694177, -0.25427220520185995, -0.00013130242132301318, 7.603210151088871e-07, -0.2542519854664565, 0.2533272827345694, 0.006124599477374819, -0.00014650568448649638, -0.039505317819858055, 0.000961479177576365, -0.259450712195869, -0.0009624354902650254, -0.0001493128258145515, -0.2533096788069349, 1.7288908933597683e-05, -0.2533066212262001, -0.0009596579975417423, -1.896060160604841e-05, 0.25345608687016363, 0.0001463751838232651, -0.00614276719140414, 0.039225906012245085, 0.25426820108131154, -0.00014786879504767434, -0.0009605409569734609, -0.04031612599057052, 1.9508659860425904e-06, 0.0009595019249123951, 1.9588375749060436e-05, -0.03950447131498943, 2.083280361581544e-05, -2.980267455081977e-08, 0.292661562415804, 0.006141203489185098, 0.00014799586011305087, -0.039354168639743586, -0.25330787768885854, 0.039354491730201176, -0.00616121974626991, 0.040317207031356994, 0.25944985832549344, 0.2533292454950863]
/sports/sports_team/roster./american_football/football_historical_roster_position/player	[-0.006273850568787065, -0.000124941849993065, 0.006289310407237996, -0.2411510764795118, 1.5460899573487696e-05, 0.006179822049729698, 0.24029568815596786, 0.24127601942286442, -0.2419947458720994, 0.03956560315389946, 0.0061623513338476005, -0.0008571119036998933, 1.746983944246822e-05, -0.24731543034171163, -0.03956761302315331, 0.03956554276451609, -0.039565603313651304, -1.1800640599549772e-09, 0.24127802071457882, 0.0008591811609048447, 0.03956555123487466, -0.0008588352494795276, -0.24113734033008405, -0.24127831461407076, -0.0008571639631684643, 0.23498901172310066, -0.00012695282795757023, -1.5511924280844387e-05, 0.24029395725514865, 0.24188520352541604, -0.24127831467595398, 0.0008416519900859093, 0.03956756102307047, 0.006164361225353507, 0.0008571053796769572, 0.2402979770294472, -1.5747258986294494e-05, 0.03944262045049771, -2.8640797746604907e-07, 0.24127802927908695, 0.241137626757189, -0.039550377808078664, 0.24116883280451779, -1.5459746506516934e-05, 0.00605287030268192, -0.006166077274796364, 0.0008568253113012369, 0.2349732730067104, 0.040438122935983166, 6.516228846281099e-11]
/base/popstra/celebrity/endorsements./base/popstra/paid_support/company	[-0.0032703097414290266, 0.03619087520006539, 0.00407394355375917, -0.03707643389724489, 0.2446391092714835, 0.2526323078371558, -0.25144587787546613, -0.0018540801151467608, 0.0009399709896175998, 0.24987798429349728, -0.24466260468048417, 0.0015903888894787833, 0.2451930398851151, 0.00038019738523906036, -0.03494974238014076, -0.25099884009798745, 0.03372657217473709, -0.0023431773906894683, 0.0033658014782026163, 0.24651680769984105, -0.00036947071237242494, 0.0009224893650916496, 0.0033265857862960794, -0.00133208727405075, -0.002792083708449421, -0.037094940263955746, 0.0023327611603730903, -0.24464384665431455, -0.0021788342085515906, -0.24846824613565022, -0.0025510301662599833, 0.0007870106266430664, 0.03786514904936311, 0.03402940289807482, -0.0015910398807689073, 0.2445561949311757, -0.2531351634360486, 0.24598196841349734, -0.0031285841614539438, -0.03378154914199136, 0.24918698653689683, 0.24544153933237156, 0.03485581118898049, -0.001905480113728867, 0.03681295414495073, -0.2516102885613145, -0.033505865443263866, 0.03639326039679704, -0.0033153358900726254, -0.002189745807664662]
/people/cause_of_death/includes_causes_of_death	[0.0011795708843470075, -6.534644252135696e-08, 0.05493280757373741, 0.048432121813978136, 0.006667789126964989, -6.913657958498073e-08, 0.0011537105809589793, -0.006664567173764781, -0.048265085888315705, 0.04826824787594601, -3.6793026465198344e-06, 0.04173840573131749, 0.3230978284279634, -0.048432179461176325, 0.006641803537494501, -0.00016995612655886899, 0.37152399051188373, -0.4199589530699196, -0.006667790023298923, 0.006667794934618999, 0.37037268614239915, 0.00016716209829976337, 0.006641790594436408, -0.006664107470536661, -0.0011800838462754405, -0.3715234801451583, -0.00016717026743721854, -6.440215678967182e-08, 0.0011568822692809085, -2.6430756038802228e-05, 0.00016438587041742669, -0.3715300015373972, -0.006693780208838377, -0.00014124593605413537, -0.041761174454414914, 0.04179083691786555, -0.006665003767431401, -6.240605473067598e-09, -0.0495886257811099, 0.04826457391214589, 8.19534795123995e-10, -0.0011564415023980759, 0.0011504263793728744, 0.048264955620671623, -0.048406189110705586, -0.3716939503448285, -0.00016717039187254788, 3.226715509787639e-06, 0.0484321154131925, 1.758283283387777e-09]
/base/onephylogeny/type_of_thing/includes	[-0.3140952726071251, -0.01467545669254842, 0.028122199452213746, 0.2932294571019762, -0.03193381317305755, 0.005487281372401818, -0.009148562950743467, 0.009103657728548277, -0.03333832311867729, -0.2863613688429182, -0.001486709128726652, -0.2939430298838617, -0.29341660883670173, -0.027108508022955134, 0.0007929100125471286, -0.012253632702031343, -0.02533580627624041, -0.03185611554098324, -0.020405911207566886, -0.29225501369347856, 0.24901155423877272, 0.00589926798894762, 0.002493911477238484, -0.03702662406313371, -0.0028955946891634343, 0.004338251484962803, 0.00744624890143764, 0.013591142171282287, 0.01308034470616199, 0.007002276581891951, -0.30786973222904923, -0.004922158302113272, -0.009351589226574723, 0.02012895138914137, 0.03191662751821531, 0.2776471489144176, 0.01867775565905751, -0.2830439427762403, -0.2826062073539804, 0.023177168442371294, 0.022638161012670202, -0.2580086545409138, 0.01551255027137972, 0.02534186598043512, 0.014547673354797569, 0.0022530641244127357, -0.03769253851351691, -0.031299790355055514, 0.008039435883933473, -0.018129943355965506]
/sports/sports_team/roster./basketball/basketball_roster_position/player	[0.004130613474774637, -0.002186237063660877, 0.0034330065554706705, -0.005770360883437799, -0.04276004388745005, -0.042331734338490766, 0.0036848743659153257, -0.0010299082413156193, 0.005306664573312431, -0.0008721586522314285, 0.004000004959785553, -0.0015251763341387864, 0.33370890007896914, -0.3249851252085827, 0.05024396452964429, -0.0037907567481326255, 0.05120525781298389, -0.005354322881768671, 0.04877432043047861, 0.0005271044037306347, 0.004855362678226677, -0.004478755676937481, -0.04690229211723911, -0.0021705253514023594, -0.04819820539440351, -0.004387661099137047, -0.3323989749921273, 0.331037513882526, 0.32976641848243604, 0.04592209266072517, 0.0017942745881739236, -0.3292269844861733, 0.002617356014218914, -0.0008936722325979395, 0.005387662995699685, 0.04417784833401685, -0.3294649963974235, -0.0030380868989980402, -0.3227815786632678, -0.0026398489575347682, -0.0033533438907053636, -0.0033149412339839647, 0.0011519639039345797, -0.0026712832726211552, 0.32596086764292875, 0.0031793101828900727, -0.04430452065528266, 0.004537326973590613, 0.04931973672339165, -0.04841995367056542]
/film/film/runtime./film/film_cut/type_of_film_cut	[-0.24784543462929076, 0.24784548798775688, 0.0011212330951601817, -0.040782976483270096, -2.1232886222704396e-05, 0.041689490222647056, -0.24896665985834948, -4.0827547762303737e-07, 0.007526615555335953, 0.24786667447352326, 0.007548271431518261, -0.007526675757120389, -1.8444004483609113e-05, -0.0075479154915186345, -0.001124390762097603, -0.007547855368249906, -1.8543604073694154e-05, 2.7563308859266984e-06, -0.040562759378900186, -0.040584052374754875, -0.04060482279732482, 0.00019622705218408674, -0.2478427308229957, -0.24896671320205074, 0.24786666844387203, 0.24803932160202802, 0.24786937141999682, 0.0011239823913487424, 0.24782419480209766, 8.480269218518859e-10, 0.04056275928356741, 0.24803891321892793, 0.24786672771965224, 2.1239924312495013e-05, 0.001121172061841063, -0.0011243908588773844, -2.1239812195019706e-05, -0.0075270316962719325, -0.24804166103935082, 4.152167665959627e-07, -0.007526616370745189, 0.00112402880761586, 0.040583636230609815, 1.8437158633778757e-05, 0.0011447984947017048, 0.04077747594067168, 0.2476487922672027, -0.2476492144236996, 0.24899059498435328, -0.040605232092216045]
/astronomy/star_system/planetary_system	[0.08298449232326406, 0.005359999193169129, -0.06252676665261765, -0.14421710474928964, -0.19180440212196462, 0.023975060643434774, 0.17179870969953231, 0.17392161292082736, 0.11398529875961248, -0.21985758298346195, -0.13470532461631032, 0.02480794340639119, 0.19180771573815217, 0.13973656649100605, 0.22261340742385294, -0.22049542092464763, 0.21525890277664167, 0.09330622095760802, 0.00652040911545502, 0.10934524754236365, 0.09057531836479439, -0.0866806484729334, 0.12803070789882726, 0.03081320433803988, 0.20289976934294537, 0.20830592430032022, 0.1684949679113301, -0.15117808641892788, -0.16896732017656396, 0.06267299751839325, -0.20082141170889012, 0.044128008226866855, 0.2082196866154859, 0.18587682680063938, 0.04907648092840066, 0.1691196591672117, 0.09101864312080205, -0.11319199823870342, 0.04191208941263083, -0.12306847389829498, 0.03577427042213893, -0.05628487339688083, 0.08659573301184617, -0.10321870027526177, -0.0852160549620521, -0.141831826586723, -0.22035349519825218, 0.025842371010078417, -0.19454765539710833, -0.20504039208639266]
